"","genus_species_id","lengthyear","n","intercept","slope","intercept_se","slope_se","intercept_p","slope_p"
"186","Alca_torda_1587",24,23,-50.0861025641025,0.0254615384615385,13.9091421851977,0.00701768422153463,0.00150654397077465,0.00140919772024242
"187","Alca_torda_1589",19,18,-90.2863636363627,0.045454545454545,6.94628095781974,0.00348095813438446,1.38053413993537e-10,1.27992812652418e-10
"188","Alca_torda_2545",12,11,152.979922626783,-0.0761593173980511,24.1103295711894,0.0120431006306107,5.48293479305155e-05,5.64620580548478e-05
"189","Alca_torda_2546",21,19,-53.9193721815501,0.0272246250562854,15.342946559722,0.00769525326841083,0.00231896511242546,0.00219810559086946
"190","Alca_torda_6755",7,6,66.6335754640596,-0.0331584611245507,105.384211425931,0.0526262883596418,0.550515019409932,0.551870569190874
"191","Alcedo_atthis_6486",9,6,25.0096828046747,-0.0123539232053424,95.3758562909265,0.047732621582389,0.801920585476566,0.804428046040021
"192","Alcedo_atthis_6559",12,11,-109.385460693155,0.0548041701887865,36.4846907114366,0.0182423134316977,0.0121205100589246,0.0119887829451878
"193","Alcedo_atthis_6760",7,6,119.701428571408,-0.0595238095237994,93.4322205375579,0.046657757490998,0.247424158406229,0.249204326708138
"194","Alcedo_atthis_6818",23,22,-38.8186282440153,0.0197977755308381,18.3546088069882,0.00917495572430068,0.0459968951275123,0.042125758940425
"195","Alcedo_atthis_6986",7,6,-292.281746031736,0.146825396825392,69.1844657217065,0.0346702180478296,0.00553260482650049,0.00547037826912625
"196","Alcelaphus_buselaphus_10085",9,7,-201.973179723497,0.101198156682025,45.3214222722729,0.0226393079269213,0.00294859203190802,0.00290086663427451
"197","Alces_alces_10703",10,9,110.157407407409,-0.055050505050506,55.3336704909166,0.0277361408405127,0.0776983398692699,0.0784517938198826
"198","Alces_alces_11142",9,8,-144.660606060605,0.0727272727272723,68.3191236504973,0.0342365586962637,0.0670935781304611,0.0663837766112643
"199","Alces_alces_11143",22,21,-78.0508513225925,0.0396017026451819,14.9678970880997,0.0075404602098145,3.6177155209043e-05,3.31462228913888e-05
"200","Alces_alces_11144",24,23,56.2027218934911,-0.0281262327416174,12.4563404145081,0.00626887689290024,0.000157106114158389,0.000167352944098087
"201","Alces_alces_11145",24,23,45.8517307692308,-0.0228846153846154,13.9468798147834,0.0070190175998337,0.00322503347061823,0.0034430529677775
"202","Alces_alces_11146",24,23,1.01425339366516,-0.000226244343891403,16.9390630194196,0.00852488750437011,0.952771154399541,0.979056134879179
"203","Alces_alces_11147",37,36,52.2640762595456,-0.0260936057380814,3.9608155109462,0.00199183066919626,2.33588274881978e-15,2.90017638311147e-15
"204","Alces_alces_11148",29,28,55.2598914059467,-0.0276215368180156,4.97318702999297,0.00250599129680068,8.94139790237479e-12,1.07628928326983e-11
"205","Alces_americanus_13279",7,6,289.582480759342,-0.144082138328877,44.3974340144667,0.0221267904645614,0.000619666808693222,0.000625206038097933
"206","Alces_americanus_18032",29,7,-60.2747858800927,0.0306631713759705,10.2512292458829,0.00517094211171757,0.000611864813531245,0.000581691694742561
"207","Alces_americanus_3405",28,27,-3.77309635467987,0.00203349753694585,7.86296954935085,0.0039631550580302,0.635194035137399,0.612053889604381
"208","Alectoris_chukar_18054",41,40,50.0757319931231,-0.0248839659067996,2.05030523429171,0.00102847621590084,1.19315568193006e-25,1.69795063769403e-25
"209","Alepisaurus_ferox_10910",10,9,-50.0078646934464,0.0252008456659621,60.7380424266707,0.0303538063868692,0.431591583255887,0.427878101666872
"210","Alle_alle_12391",20,10,-46.0669074432372,0.023256515310891,30.3503920943908,0.0152673880494747,0.160015508467176,0.158665724065712
"211","Alle_alle_12394",10,9,-98.0192837465504,0.0493223140495837,48.1113145258401,0.0241765094376281,0.0720739467386679,0.0717543771085398
"212","Alligator_mississippiensis_3593",13,12,-106.790878551503,0.0542219438592509,22.6251572260489,0.0114470580164481,0.00049697149277872,0.000482926681395913
"213","Alligator_mississippiensis_8575",9,8,-116.618484848485,0.0589393939393939,65.6082280364025,0.0329937941127429,0.113382423011636,0.111856360511753
"214","Alligator_mississippiensis_8576",20,19,-91.3616579729671,0.0463953008122628,9.54631282718135,0.00482134756827203,1.0626177735001e-08,9.74030331059322e-09
"215","Alligator_mississippiensis_8577",23,22,-91.4700054637676,0.0464229420289853,6.66854566432626,0.00336538227281593,2.92840277328106e-12,2.61878389442531e-12
"216","Alligator_sinensis_1366",15,11,73.8886775362318,-0.0370108695652173,27.8284183171728,0.0139867946307198,0.0223795925541427,0.0227429928473334
"217","Alopecoenas_xanthonurus_8916",22,21,61.464626509335,-0.0308583612628943,12.7957543813919,0.00643969958804434,9.54437091335097e-05,9.81140903631962e-05
"218","Alopias_vulpinus_8525",21,8,44.7581005527311,-0.0224509065447325,26.2488039167286,0.0132214973673767,0.12656256941738,0.127927751445977
"219","Alopias_vulpinus_8529",11,10,121.561207542454,-0.0606830669330649,34.9680571362313,0.017479632629116,0.00595746397233885,0.00600455785315431
"220","Alosa_aestivalis_9290",20,19,-11.7326839826839,0.00600649350649348,18.4555123139075,0.00927408385651847,0.532537069642158,0.52495153703124
"221","Alosa_pseudoharengus_12814",20,19,-60.7203118708286,0.0304267175058356,13.4924132363285,0.00673943632368623,0.000245000985036077,0.000237127384005862
"222","Alosa_pseudoharengus_12818",20,19,2.60083319345913,-0.00119401199709833,20.8164385931622,0.0103977739139211,0.901882478035197,0.909782035173475
"223","Alosa_pseudoharengus_12828",20,19,-38.2303709000083,0.0192357858380166,18.5477558708609,0.00926457094438646,0.0532398587246577,0.0516815857685644
"224","Alosa_pseudoharengus_12846",20,19,-47.1537333498547,0.0237401460589066,16.7951891213869,0.00838916698186269,0.011236675007067,0.0107033671100134
"225","Alosa_pseudoharengus_12890",15,13,90.6747990915951,-0.0450746258082782,27.341442298022,0.0136424917528416,0.0055693511877604,0.00570379131849634
"226","Alosa_pseudoharengus_4576",12,11,-27.6129583287987,0.0140572298988134,39.6079034515405,0.0200444496173778,0.500173010746618,0.497682458280459
"227","Alosa_pseudoharengus_820",7,6,-208.491139660012,0.105505302557704,91.9006098788386,0.0463792825827505,0.0637850579860177,0.063246339718515
"228","Alosa_pseudoharengus_821",18,17,-37.6548226273669,0.0191761864239235,19.6510840121975,0.00992976692714639,0.0723145145755109,0.0703091079463597
"229","Alosa_pseudoharengus_822",13,12,107.300940975195,-0.0540633019674947,36.0661690496461,0.018247454610702,0.0115905282553229,0.0118591003347984
"230","Alosa_pseudoharengus_823",18,17,-37.6548226273669,0.0191761864239235,19.6510840121975,0.00992976692714639,0.0723145145755109,0.0703091079463597
"231","Alosa_sapidissima_824",17,16,-38.7732423912217,0.01982913194811,23.704450681395,0.011980980128086,0.121420312914651,0.117393825709585
"232","Alosa_sapidissima_825",17,16,-38.7732423912217,0.01982913194811,23.704450681395,0.011980980128086,0.121420312914651,0.117393825709585
"233","Alosa_sapidissima_826",23,22,-42.0213886342681,0.0212186545645503,15.5511829707772,0.00779698636856248,0.0130160968761695,0.0124648157468071
"234","Alosa_sapidissima_9289",20,19,37.3720018720023,-0.0186030186030188,19.8756641274026,0.00998772468010132,0.0754895067784953,0.0780570264084066
"235","Alouatta_palliata_5632",27,8,-77.9499548591592,0.0395514844025682,20.2441660494981,0.0101903026022346,0.00487414620064214,0.00466629606429211
"236","Alouatta_seniculus_5631",29,20,-8.85744779574434,0.00475948981112555,16.8200951220685,0.008467905548297,0.604263862969487,0.580318961390566
"237","Alsophis_antiguae_10393",10,8,-74.6222447277496,0.0375114182453634,50.9861083614632,0.0254879271626467,0.181461324954966,0.179304824006942
"238","Amazona_vittata_254",25,20,-69.2016611874934,0.0350770130684577,8.20846026749196,0.00413436276845179,5.13809615869127e-08,4.64665284160164e-08
"239","Amazonetta_brasiliensis_8848",9,8,-46.4268398268424,0.0233766233766247,84.6397126664024,0.0423092354038788,0.598302628683182,0.595688904517431
"240","Ambloplites_rupestris_12861",20,19,-28.964169239938,0.0146137139311205,21.2501617674165,0.0106144178651399,0.188815866359829,0.184588117991875
"241","Ambloplites_rupestris_12896",28,12,-35.70143394125,0.0180304435551075,16.0732651284666,0.00804402180656498,0.0463410127091531,0.044678533298961
"242","Amblyraja_radiata_13116",7,6,-15.493622448956,0.00807823129250525,115.453386313445,0.0576545871342299,0.897634260128059,0.893154960649746
"243","Amblyraja_radiata_17841",14,13,71.0104849319925,-0.0351720654544405,34.1183709932526,0.0170250956594222,0.0577373389830513,0.059368543018177
"244","Amblyraja_radiata_4424",23,22,-6.51534023464413,0.00348033126293973,14.6876303420345,0.00740486054971113,0.661668375990981,0.642976173271121
"245","Amblyraja_radiata_4425",16,14,-38.1887770897828,0.0192542342014203,29.1301490162959,0.0145368635701389,0.210964662101435,0.206549214862053
"246","Amblyrhynchotes_honckenii_11744",7,6,-50.3363095238097,0.0252976190476191,122.236421607109,0.0610723664800035,0.694796501898197,0.693110972419593
"247","Ambystoma_opacum_910",23,22,-69.8313952529747,0.035245053371519,10.0173063470994,0.00503252739215044,5.35913659311814e-07,4.98909457886679e-07
"248","Ambystoma_talpoideum_915",16,15,11.4080761017272,-0.0056299747621818,26.4686635741758,0.013320877265285,0.672595690607208,0.678552012174135
"249","Ambystoma_tigrinum_918",15,14,-98.0363725490196,0.0495343137254902,28.982971196233,0.0145899285983394,0.0044652266344212,0.00435510706160313
"250","Ameiurus_melas_9374",9,8,97.2284848484703,-0.0484848484848412,72.1911847012947,0.0361407309475763,0.214945461163554,0.216573302996358
"251","Ameiurus_nebulosus_12833",20,19,59.6173066667289,-0.0296529361712376,10.9896571960682,0.00548931414971957,3.10553616310061e-05,3.26551907798529e-05
"252","Ameiurus_nebulosus_12841",20,19,69.5462639086435,-0.0345335660610901,14.9320175472385,0.0074585161068757,0.000171618481822991,0.00018260164368229
"253","Ameiurus_nebulosus_12895",28,12,-11.906303030303,0.00611096884336317,18.7837637553547,0.0094005171973327,0.538066303160477,0.527897900995468
"254","Amia_calva_12881",11,9,-82.1785672072983,0.0411845820474078,45.3095316763206,0.0225808284407156,0.103125935365855,0.101477658406632
"255","Ammodramus_bairdii_13779",42,41,29.5883220437907,-0.0147752570744326,3.06699818649469,0.0015404011117778,4.1641834457279e-12,4.91402947073178e-12
"256","Ammodramus_bairdii_3193",41,40,38.1883058007167,-0.0189945235379763,3.17481361869079,0.00159495340785613,7.26004342818978e-15,9.93749788038043e-15
"257","Ammodramus_bairdii_3248",44,43,32.938317723785,-0.0163415779322042,3.62621561067949,0.0018203506752574,1.46897313430246e-11,2.05351227282767e-11
"258","Ammodramus_bairdii_3691",42,41,19.6624634189965,-0.00968395466117829,5.41786515835821,0.00272112502385781,0.000780795547304593,0.000958495805883326
"259","Ammodramus_bairdii_3692",44,43,31.1612426542863,-0.0154803469477383,3.64283582978578,0.00182869398142594,7.89532695298347e-11,1.0502958112278e-10
"260","Ammodramus_henslowii_18055",44,43,44.5951471234081,-0.0222002635046114,2.02432344205563,0.00101620503034425,4.76214690154136e-25,6.62841357024094e-25
"261","Ammodramus_henslowii_3194",41,40,-5.21065476672844,0.00277240788544594,7.51581249409927,0.00377577149086772,0.492132439926649,0.467071345754865
"262","Ammodramus_leconteii_13538",44,43,40.1215028043404,-0.0199250025336982,2.72623677707176,0.00136856367377565,2.15125210776157e-18,3.16989539348394e-18
"263","Ammodramus_leconteii_13780",23,22,-81.5262056996747,0.0409709535988326,3.08641739507032,0.00154281375562198,3.71343094627596e-18,3.31301176621143e-18
"264","Ammodramus_leconteii_13781",44,43,-18.884510206314,0.0095699193323244,2.71905920509808,0.00136496055157008,1.54458670464866e-08,1.23990214087826e-08
"265","Ammodramus_leconteii_13782",44,43,-42.0067546583852,0.0212732919254659,1.44416469673257,0.000724966869906399,6.46302557772723e-30,4.50941318872447e-30
"266","Ammodramus_leconteii_3195",41,40,34.8033767529854,-0.0172624651547061,3.828853994798,0.00192352826359139,2.81034233476787e-11,3.97534917154289e-11
"267","Ammodramus_leconteii_3693",42,41,40.8208118376867,-0.0203033085903195,2.56905237377992,0.0012903076207257,3.98868984488751e-19,5.63082989476573e-19
"268","Ammodramus_leconteii_3694",44,43,6.30799929595398,-0.0030236385167869,4.51339027416897,0.00226571001710076,0.169396996614087,0.189057036832941
"269","Ammodramus_leconteii_3695",44,43,-3.33703785381336,0.00188411451706842,4.80975909861977,0.00241448638553439,0.491535383013061,0.439466794436387
"270","Ammodramus_maritimus_3197",41,40,-22.1791089805181,0.0112193771439376,3.61116112942146,0.00181416437039963,2.98620222566257e-07,2.60237219383523e-07
"271","Ammodramus_nelsoni_13539",44,43,-28.0507164496848,0.0142225497420781,2.92812564145712,0.00146991135137333,3.12546418969346e-12,2.3247654541497e-12
"272","Ammodramus_nelsoni_13783",42,41,-39.048598305275,0.0197547161487587,2.28371471813286,0.00114699666477983,2.89846638613106e-20,2.23159731779101e-20
"273","Ammodramus_nelsoni_13784",44,43,-9.45488196476338,0.00492274523895077,4.12499304367511,0.00207073563148635,0.0268570925895452,0.0219590790655543
"274","Ammodramus_nelsoni_13785",44,43,-18.2041442517023,0.00924456124362875,4.16689084829658,0.00209176821893368,7.75193583132476e-05,6.59992074435006e-05
"275","Ammodramus_nelsoni_3196",41,40,-31.9788999405777,0.0162010777084516,5.36120710322153,0.00269334725325759,5.29581511923394e-07,4.49917969178825e-07
"276","Ammodramus_nelsoni_4186",44,43,-29.7186613965745,0.0151251646903821,1.92038186303535,0.000964026631740581,3.46659131546826e-19,2.09404041590873e-19
"277","Ammodramus_nelsoni_4187",42,41,-44.4013337893301,0.0224940927745307,1.52019298391641,0.000763517556956245,4.58530502596808e-29,3.26861607012055e-29
"278","Ammodramus_savannarum_13786",44,43,17.9218143970637,-0.00889542294632436,3.65901042217937,0.00183681358415971,1.41278796098526e-05,1.6907320797615e-05
"279","Ammodramus_savannarum_18188",44,43,-38.2092937277919,0.0193244699964068,2.17236781394674,0.0010905229146825,2.94330449843492e-21,2.21891615636797e-21
"280","Ammodramus_savannarum_3192",41,40,39.3582902548339,-0.0196303048069878,2.3041794406734,0.00115756680315916,5.61253144393767e-20,7.24173579881639e-20
"281","Ammodramus_savannarum_3250",44,43,16.4387735472896,-0.00808666719554253,4.63902539748667,0.002328778517742,0.000965610679096723,0.00118802206869582
"282","Ammodramus_savannarum_3696",42,41,45.4034291583264,-0.022574593625874,2.62282243520254,0.00131731365638639,1.85637590148923e-20,2.67466862710757e-20
"283","Ammodramus_savannarum_3697",44,43,45.0926118326119,-0.02241341991342,0.855881361645828,0.00042965018682942,1.0694384269843e-40,1.62635616331951e-40
"284","Ammodramus_savannarum_3698",44,43,14.5661265310106,-0.0071769872639438,4.48732405302539,0.00225262484281593,0.00226985296140978,0.00268540837816354
"285","Ammodytes_dubius_17838",9,8,5.08412084019175,-0.00230118562234862,93.0163364892796,0.046357458852132,0.957750992799744,0.961626227244487
"286","Ammodytes_dubius_18079",24,23,17.8166145372038,-0.00892559423404049,14.9659697277492,0.00755089337789366,0.246002323644586,0.249259904423382
"287","Ammodytes_hexapterus_17883",19,9,-28.9055663013106,0.0145580188133378,29.8443399119535,0.0149642764316625,0.358078470674059,0.356046670578254
"288","Ammodytes_marinus_1368",14,13,-27.8059110121261,0.0141195635748617,30.0742383689173,0.0151659944466059,0.372031070040695,0.368820305070684
"289","Ammodytes_marinus_1369",16,15,-45.825927037353,0.0234005203000245,27.1661875208943,0.0137064099574639,0.112307361376438,0.108380756515396
"290","Ammodytes_marinus_1370",14,13,-67.3242223882767,0.03410361817785,30.5701320723691,0.0154160663207595,0.0463025596170871,0.045465536844315
"291","Ammodytes_marinus_1371",10,9,-153.354408781286,0.0774531886981591,33.3311277211842,0.0167914788036749,0.00128880530449663,0.00126751966834393
"292","Ammodytes_marinus_1372",33,32,14.3877536148719,-0.00704366653985876,8.74125849663138,0.00438702762211828,0.109560464184273,0.118193995008084
"293","Ammodytes_tobianus_2527",21,20,27.5597362440845,-0.0136511723429143,18.1721482160201,0.0091156539708566,0.145017263430517,0.149866438616631
"294","Amphispiza_belli_3189",41,40,4.11315977604411,-0.00186020861618773,5.58815064079814,0.0028073584715911,0.465994831132483,0.511374950549586
"295","Amphispiza_bilineata_3188",41,40,36.0273334428879,-0.0178980074827671,3.6055103639816,0.00181132555569181,1.97469784851914e-12,2.72321702759303e-12
"296","Anarhichas_denticulatus_12761",7,6,-141.257299270073,0.0715733982157338,101.350201850289,0.0512257436875948,0.212825824688254,0.211835307232476
"297","Anarhichas_denticulatus_12764",10,9,92.3211148400321,-0.0462491767005393,53.4729726222788,0.0268708065868,0.118333075569341,0.119326812842706
"298","Anarhichas_denticulatus_12767",14,13,-52.8218258566453,0.0265767257076638,34.4212251230744,0.0171847953307885,0.148861067851179,0.145968006429051
"299","Anarhichas_denticulatus_12770",10,8,6.85146911546416,-0.00333256606577629,63.8066970363567,0.0322809984744044,0.917132769884367,0.920316563264765
